,PMID,Year
2519,34589894,2021
2520,34568733,2022
2521,34443215,2021
2522,34289913,2021
2523,33717647,2024
2524,33688482,2021
2525,33322258,2020
2526,33282738,2020
2527,33185814,2021
2528,33085187,2021
2529,33072191,2022
2530,32985480,2021
2531,32977497,2020
2532,32952629,2020
2533,32934668,2020
2534,32896817,2021
2535,32830146,2020
2536,32765687,2020
2537,32415933,2021
2538,32405762,2021
2539,32388802,2021
2540,32165937,2020
2541,32142098,2020
2542,32104079,2022
2543,32090627,2021
2544,32009940,2020
2545,31798637,2020
2546,31733638,2020
2547,31656540,2020
2548,31526125,2020
2549,31507414,2020
2550,31473901,2020
2551,31446120,2020
2552,31356686,2020
2553,31330207,2020
2554,31294031,2020
2555,31178808,2023
2556,31086599,2020
2557,31009837,2019
2558,30972735,2020
2559,30707940,2019
2560,30685530,2020
2561,30654310,2019
2562,31293968,2020
2563,36716518,2023
2564,34906298,2021
2565,33743960,2021
2566,34068397,2021
2567,33192260,2020
2568,36242602,2023
2569,35846077,2022
2570,34164201,2022
2571,31496785,2022
2572,31213825,2020
2573,31700885,2022
2574,36939397,2023
2575,36929799,2023
2576,36899831,2023
2577,36660623,2023
2578,36286041,2022
2579,32968471,2020
2580,32921164,2021
2581,31724439,2020
2582,31560641,2020
2583,35235424,2022
2584,31729781,2020
2585,35285386,2022
2586,31221141,2019
2587,36642194,2023
2588,35940082,2022
2589,32901852,2021
2590,31269677,2020
2591,31892162,2020
2592,31894250,2020
2593,35716001,2022
2594,33973497,2021
2595,32626936,2021
2596,34267179,2021
2597,35053317,2022
2598,32199129,2021
2599,32432317,2020
2600,36765487,2023
2601,36730936,2023
2602,36496421,2022
2603,36266728,2022
2604,35348974,2022
2605,34982425,2022
2606,34937832,2022
2607,34927541,2022
2608,34853631,2022
2609,34830196,2021
2610,34587154,2021
2611,34482792,2021
2612,34440757,2021
2613,34368922,2021
2614,34321174,2021
2615,34098582,2021
2616,34081808,2022
2617,34009437,2021
2618,33772151,2021
2619,33507136,2023
2620,33382217,2021
2621,33332541,2021
2622,33302819,2021
2623,33253716,2021
2624,33225891,2021
2625,33173015,2021
2626,32971215,2022
2627,32962636,2021
2628,32851774,2021
2629,32559610,2021
2630,32462956,2020
2631,32244558,2021
2632,32086547,2021
2633,32027270,2020
2634,31977154,2021
2635,31967713,2021
2636,31894127,2020
2637,31664866,2020
2638,31515938,2020
2639,31414268,2021
2640,31401416,2020
2641,31276207,2020
2642,31115013,2020
2643,31104318,2020
2644,31077182,2019
2645,31070305,2020
2646,30932749,2019
2647,30898647,2019
2648,30806889,2021
2649,30700264,2019
2650,30575896,2019
2651,30549038,2020
2652,36815359,2023
2653,36644193,2023
2654,36307001,2023
2655,35565239,2023
2656,35350838,2022
2657,35205648,2022
2658,35023957,2022
2659,34277865,2022
2660,34271919,2021
2661,33869744,2021
2662,33608966,2022
2663,33407505,2021
2664,33183484,2021
2665,32963727,2022
2666,32784833,2020
2667,32724436,2020
2668,32655809,2020
2669,32411519,2022
2670,32272873,2021
2671,32201531,2020
2672,32190150,2022
2673,31991386,2020
2674,31976313,2022
2675,31921616,2020
2676,30867774,2020
2677,30775405,2020
2678,30678250,2020
2679,30666131,2022
2680,30538543,2022
2681,31933743,2020
2682,31933892,2020
2683,36657657,2023
2684,36350075,2022
2685,36223498,2022
2686,36180575,2022
2687,36142536,2022
2688,36120427,2022
2689,35926796,2022
2690,35431230,2022
2691,35014946,2022
2692,34925694,2022
2693,34698358,2022
2694,34689819,2022
2695,34495077,2021
2696,34470585,2022
2697,34427967,2022
2698,34370714,2022
2699,34357490,2022
2700,34338995,2022
2701,34320031,2021
2702,34280597,2021
2703,33768570,2021
2704,33607073,2021
2705,33515383,2021
2706,33318312,2021
2707,33277853,2021
2708,33182065,2021
2709,33138677,2021
2710,33109220,2021
2711,33107616,2021
2712,33090391,2021
2713,33076256,2021
2714,32961346,2021
2715,32945521,2021
2716,32851067,2021
2717,32842533,2021
2718,32492657,2021
2719,32351126,2021
2720,32301163,2021
2721,32250192,2021
2722,32115570,2020
2723,31956957,2021
2724,31894297,2020
2725,31546954,2020
2726,31490264,2020
2727,31378888,2020
2728,31206665,2020
2729,30650411,2019
2730,30503831,2019
2731,36658310,2023
2732,36556492,2022
2733,35812757,2022
2734,35600383,2022
2735,35309118,2022
2736,35070947,2022
2737,35069846,2022
2738,34706645,2021
2739,34447471,2021
2740,34335760,2022
2741,34221706,2022
2742,33929991,2022
2743,33791304,2021
2744,33149675,2022
2745,32774164,2022
2746,32549788,2022
2747,32257949,2020
2748,32086782,2021
2749,31807149,2020
2750,31068824,2020
2751,36101742,2022
2752,34980201,2022
2753,34592792,2022
2754,34585634,2022
2755,32060049,2021
2756,30552681,2020
2757,32536822,2022
2758,35503041,2023
2759,36902848,2023
2760,36889776,2023
2761,34952333,2022
2762,34422636,2022
2763,31743769,2020
2764,31731191,2020
2765,32186933,2020
2766,33709000,2021
2767,33280362,2020
2768,34463189,2022
2769,32701268,2021
2770,33880613,2022
2771,32850751,2020
2772,31526393,2020
2773,34384839,2021
2774,32323808,2020
2775,34731387,2022
2776,32380415,2021
2777,30602197,2019
2778,35418237,2022
2779,31235746,2020
2780,31627983,2021
2781,32787491,2021
2782,32740403,2021
2783,31991160,2021
2784,30688676,2019
2785,32212853,2020
2786,31002170,2020
2787,33365067,2020
2788,31999938,2021
2789,33138861,2021
2790,31487226,2020
2791,36559150,2023
2792,31018714,2019
2793,35082967,2022
2794,32809092,2021
2795,31359371,2021
2796,31170663,2020
2797,31909455,2020
2798,36591806,2023
2799,36522710,2022
2800,36305435,2022
2801,36292960,2022
2802,36142646,2022
2803,36078059,2022
2804,35975529,2022
2805,35943150,2022
2806,35887269,2022
2807,35708203,2023
2808,35628294,2022
2809,35596173,2022
2810,35302725,2022
2811,35204817,2022
2812,35181620,2022
2813,35071600,2022
2814,35064606,2022
2815,34923944,2022
2816,34746322,2022
2817,34709739,2022
2818,34694648,2022
2819,34686664,2021
2820,34638892,2021
2821,34602388,2022
2822,34564700,2022
2823,34515193,2021
2824,34372909,2021
2825,34298200,2022
2826,34256796,2021
2827,34242639,2021
2828,34137496,2022
2829,34098766,2021
2830,34091883,2022
2831,33973644,2021
2832,33953222,2021
2833,33856606,2021
2834,33730720,2021
2835,33727052,2021
2836,33694224,2021
2837,33642274,2021
2838,33559872,2021
2839,33557426,2021
2840,33556577,2021
2841,33550035,2021
2842,33502949,2021
2843,33355649,2022
2844,33161106,2021
2845,33155514,2023
2846,33113334,2023
2847,32955900,2020
2848,32937248,2021
2849,32912406,2020
2850,32818115,2021
2851,32733962,2021
2852,32723508,2021
2853,32644942,2021
2854,32598517,2021
2855,32484987,2021
2856,32410348,2021
2857,32385717,2021
2858,32271441,2021
2859,32160777,2020
2860,32115962,2020
2861,32016996,2021
2862,32006662,2020
2863,31948856,2021
2864,31916689,2021
2865,31864304,2020
2866,31857259,2021
2867,31853096,2021
2868,31704348,2020
2869,31680298,2021
2870,31629394,2021
2871,31532140,2019
2872,31522444,2020
2873,31495986,2020
2874,31400405,2020
2875,31389593,2020
2876,31378876,2020
2877,31184921,2019
2878,31153869,2019
2879,31140290,2019
2880,31133163,2019
2881,31091580,2019
2882,31089945,2020
2883,31085080,2020
2884,30895838,2020
2885,30872798,2020
2886,30872612,2020
2887,30659233,2020
2888,30472037,2019
2889,30452398,2019
2890,30426475,2019
2891,36851429,2023
2892,36551202,2023
2893,36297290,2022
2894,36193149,2023
2895,36192429,2023
2896,35953026,2022
2897,35836862,2022
2898,35782895,2022
2899,35673452,2023
2900,35620197,2022
2901,35582589,2022
2902,35520785,2022
2903,35432462,2022
2904,35153496,2022
2905,35145896,2022
2906,35122598,2022
2907,35116507,2022
2908,34970357,2022
2909,34900814,2022
2910,34819824,2022
2911,34594360,2021
2912,34479022,2021
2913,34256802,2021
2914,34222652,2021
2915,34115555,2021
2916,34093766,2021
2917,34071189,2021
2918,33995948,2022
2919,33917851,2021
2920,33680027,2021
2921,33627637,2021
2922,33597993,2022
2923,33520826,2022
2924,33416109,2021
2925,33392483,2022
2926,33281794,2020
2927,33264079,2021
2928,33093236,2022
2929,32964995,2021
2930,32964951,2021
2931,32782558,2020
2932,32748275,2021
2933,32595526,2020
2934,32425976,2022
2935,32370169,2020
2936,32160957,2020
2937,31949723,2020
2938,31949575,2020
2939,31938374,2020
2940,31936082,2020
2941,31897098,2020
2942,31822249,2020
2943,31564936,2022
2944,31508175,2022
2945,31474826,2022
2946,31281441,2020
2947,31149186,2022
2948,30988818,2020
2949,30760290,2019
2950,30683101,2019
2951,30678026,2020
2952,30657854,2019
2953,30570073,2020
2954,30598703,2022
2955,31569419,2020
2956,36260870,2022
2957,36147635,2022
2958,36142883,2022
2959,36039933,2022
2960,34328678,2021
2961,34152844,2021
2962,34055989,2021
2963,33858417,2021
2964,33389220,2021
2965,32950808,2021
2966,32939058,2021
2967,32493793,2021
2968,31912882,2021
2969,31801711,2019
2970,31233772,2020
2971,31204352,2020
2972,30738012,2020
2973,36214592,2023
2974,36093145,2022
2975,35892612,2023
2976,35401744,2022
2977,34869733,2021
2978,34149906,2021
2979,33262812,2020
2980,31938286,2020
2981,30833907,2020
2982,36430152,2022
2983,36366542,2022
2984,36171576,2022
2985,35400999,2022
2986,35260775,2022
2987,35197055,2022
2988,34761590,2022
2989,34445337,2021
2990,34320033,2021
2991,34256840,2021
2992,34165008,2022
2993,33926561,2021
2994,33639676,2021
2995,33549904,2021
2996,33289096,2021
2997,33264723,2021
2998,33257140,2022
2999,33151903,2022
3000,33135066,2022
3001,32663836,2022
3002,32452339,2021
3003,32271829,2020
3004,32101583,2020
3005,31633290,2020
3006,31572691,2020
3007,30744695,2019
3008,36289702,2022
3009,35359635,2022
3010,35210895,2022
3011,34199723,2021
3012,34073154,2021
3013,33916610,2021
3014,33029740,2021
3015,32574032,2021
3016,34575638,2021
3017,36660602,2023
3018,35494025,2022
3019,34456588,2022
3020,35775773,2022
3021,35774792,2022
3022,33572275,2021
3023,31722571,2020
3024,32949564,2021
3025,32308549,2021
3026,33115854,2021
3027,31633225,2021
3028,35657638,2022
3029,31015372,2020
3030,31355227,2022
3031,33165673,2021
3032,34515297,2022
3033,36555437,2022
3034,34368147,2021
3035,32786095,2021
3036,35690602,2022
3037,30544640,2019
3038,32599451,2021
3039,36476239,2022
3040,35562921,2022
3041,35543855,2022
3042,35244469,2022
3043,34895042,2022
3044,34807526,2022
3045,34558328,2022
3046,34343725,2021
3047,34236626,2022
3048,34161651,2022
3049,33577015,2021
3050,33215428,2021
3051,31882471,2020
3052,31479413,2021
3053,31248594,2020
3054,36424716,2023
3055,36334791,2023
3056,35116581,2022
3057,35116432,2022
3058,34755149,2021
3059,33966370,2021
3060,33588834,2021
3061,32201518,2020
3062,32160707,2021
3063,32096186,2021
3064,31614785,2023
3065,30854695,2023
3066,30655782,2020
3067,32329854,2021
3068,30888082,2019
3069,35998511,2022
3070,35672444,2022
3071,35599631,2022
3072,35266369,2022
3073,34979848,2022
3074,34839449,2022
3075,34796092,2022
3076,34512170,2022
3077,34465793,2021
3078,34062187,2021
3079,33918859,2021
3080,33629528,2021
3081,33159957,2020
3082,33099949,2021
3083,32945445,2021
3084,32381457,2021
3085,32334458,2021
3086,32157304,2021
3087,32080334,2021
3088,31424647,2020
3089,31170091,2020
3090,31128038,2019
3091,30873941,2019
3092,30521783,2019
3093,36848313,2023
3094,35668388,2023
3095,34885060,2021
3096,34422944,2021
3097,32944003,2022
3098,32518782,2020
3099,31985019,2020
3100,31847440,2020
3101,31448232,2020
3102,31576138,2022
3103,31687318,2020
3104,33842319,2021
3105,35778654,2022
3106,31734650,2020
3107,32798803,2021
3108,35562351,2022
3109,32908568,2020
3110,31052187,2019
3111,34681596,2021
3112,31143920,2019
3113,36819541,2023
3114,31916114,2021
3115,35563413,2022
3116,31044367,2020
3117,31236545,2022
3118,35799645,2022
3119,36494212,2023
3120,31730714,2020
3121,35695424,2022
3122,34319904,2022
3123,34664684,2022
3124,35137158,2022
3125,36216575,2022
3126,35306433,2022
3127,31556848,2020
3128,33537818,2021
3129,34013455,2021
3130,32590607,2020
3131,33835671,2021
3132,32484213,2021
3133,30717310,2019
3134,36451157,2022
3135,36827064,2023
3136,36230923,2022
3137,35970794,2022
3138,35839114,2022
3139,35806488,2022
3140,35796939,2022
3141,35524830,2022
3142,35490164,2022
3143,35488248,2022
3144,35366691,2023
3145,35241117,2022
3146,35231919,2022
3147,34989596,2022
3148,34930894,2022
3149,34728784,2022
3150,34610219,2021
3151,34601609,2022
3152,34598688,2021
3153,34537206,2021
3154,34478872,2022
3155,34409798,2021
3156,34396444,2022
3157,34370073,2022
3158,34288812,2021
3159,34246297,2021
3160,34226620,2021
3161,34185245,2022
3162,34181173,2022
3163,33890137,2021
3164,33803955,2021
3165,33430425,2021
3166,33368623,2021
3167,33241756,2022
3168,33228451,2021
3169,33169349,2022
3170,32989634,2021
3171,32987562,2021
3172,32933626,2020
3173,32902214,2021
3174,32824922,2021
3175,32799333,2020
3176,32730779,2021
3177,32527064,2021
3178,32515360,2021
3179,32447210,2021
3180,32140884,2021
3181,32090086,2020
3182,31997281,2021
3183,31973533,2020
3184,31856390,2021
3185,31646601,2020
3186,31636734,2020
3187,31485667,2020
3188,31467274,2020
3189,31441412,2019
3190,31261026,2020
3191,31148365,2020
3192,31146974,2020
3193,30850242,2020
3194,30683847,2020
3195,30652678,2019
3196,30606694,2019
3197,30458288,2019
3198,30411298,2019
3199,36637626,2023
3200,36276146,2022
3201,36081896,2022
3202,35883151,2022
3203,35740420,2022
3204,35693013,2023
3205,35484432,2023
3206,35461336,2022
3207,35346790,2023
3208,35154459,2022
3209,34777462,2021
3210,34552925,2022
3211,34359778,2021
3212,33883889,2021
3213,33654431,2022
3214,33615103,2021
3215,33437356,2021
3216,33315517,2021
3217,33309839,2021
3218,33093892,2020
3219,32642095,2022
3220,32574667,2021
3221,32415927,2021
3222,32316225,2020
3223,32042348,2022
3224,31938022,2022
3225,31934030,2020
3226,31933738,2020
3227,31777597,2020
3228,30791468,2020
3229,30655909,2020
3230,31607138,2020
3231,36304469,2022
3232,36118829,2022
3233,35998226,2022
3234,35536524,2022
3235,35328059,2022
3236,35137671,2022
3237,35075166,2022
3238,34921177,2022
3239,34152066,2023
3240,34076850,2021
3241,33887464,2021
3242,33787364,2022
3243,33750300,2021
3244,33745222,2021
3245,33483902,2021
3246,33296098,2021
3247,32904490,2021
3248,32859639,2021
3249,32852903,2021
3250,32748943,2021
3251,32727450,2021
3252,32619376,2020
3253,32600075,2021
3254,32572891,2021
3255,32478334,2022
3256,32466856,2020
3257,32356454,2020
3258,32330263,2021
3259,32159700,2020
3260,32118734,2020
3261,32093888,2020
3262,32083569,2020
3263,31924195,2020
3264,31473252,2020
3265,31409641,2020
3266,31244320,2019
3267,31233201,2020
3268,31029648,2020
3269,30941921,2020
3270,30861177,2020
3271,30594051,2019
3272,30468285,2020
3273,30431147,2020
3274,30396754,2019
3275,36841472,2023
3276,36756106,2023
3277,35117918,2022
3278,33911724,2022
3279,33679865,2021
3280,32957587,2023
3281,31921636,2020
3282,31275888,2022
3283,33609405,2021
3284,36333728,2023
3285,34945431,2021
3286,35242200,2022
3287,35421904,2023
3288,30984146,2020
3289,30763910,2019
3290,32009794,2022
3291,30617992,2020
3292,32420596,2020
3293,36930090,2023
3294,36916086,2023
3295,36911684,2023
3296,36879801,2023
3297,35178994,2022
3298,33519139,2021
3299,33391404,2023
3300,32426273,2020
3301,33579366,2021
3302,32924699,2023
3303,31747809,2021
3304,31730378,2020
3305,30546417,2020
3306,31078839,2019
3307,31698874,2020
3308,33932991,2021
3309,35946384,2022
3310,34659561,2021
3311,31524101,2020
3312,33254423,2020
3313,31410930,2020
3314,34264867,2022
3315,32283508,2021
3316,32495625,2021
3317,32228439,2020
3318,34238206,2022
3319,33817175,2021
3320,32684596,2020
3321,33208381,2021
3322,33691396,2021
3323,35216284,2022
3324,36293154,2022
3325,30674954,2020
3326,34935052,2022
3327,31686119,2020
3328,36308360,2022
3329,35876135,2022
3330,35845940,2022
3331,35486213,2022
3332,35413135,2022
3333,35358479,2022
3334,35157005,2022
3335,35030981,2022
3336,34994952,2022
3337,34740363,2022
3338,34603557,2022
3339,34546460,2022
3340,34536193,2022
3341,33978382,2021
3342,33535877,2021
3343,33506890,2021
3344,33361718,2021
3345,33283362,2021
3346,33171372,2021
3347,33128684,2021
3348,33099947,2021
3349,33059751,2021
3350,33034848,2021
3351,33018478,2020
3352,32938310,2021
3353,32867570,2021
3354,32729957,2021
3355,32598816,2020
3356,32541092,2021
3357,32495876,2021
3358,32492046,2020
3359,32406376,2021
3360,32212358,2021
3361,32206004,2020
3362,32109249,2020
3363,32032908,2021
3364,31994428,2020
3365,31990371,2020
3366,31697978,2020
3367,31540771,2020
3368,31373075,2020
3369,31247272,2020
3370,31187432,2020
3371,31138255,2019
3372,31131477,2020
3373,30974224,2020
3374,30945348,2020
3375,30779079,2020
3376,30601194,2020
3377,30542706,2019
3378,30504380,2019
3379,30397150,2019
3380,36777002,2023
3381,36593968,2023
3382,35368799,2022
3383,35310355,2022
3384,34623552,2022
3385,34428620,2021
3386,34421993,2021
3387,34149904,2021
3388,33980319,2021
3389,33574939,2021
3390,33425925,2021
3391,33173314,2022
3392,32694937,2022
3393,31034522,2019
3394,30906433,2020
3395,30867638,2022
3396,36829181,2023
3397,36681070,2023
3398,36094613,2022
3399,35937842,2022
3400,35501813,2022
3401,35488128,2022
3402,35455956,2022
3403,35219686,2022
3404,35156729,2022
3405,35068163,2022
3406,35028929,2022
3407,34542062,2022
3408,34335864,2021
3409,34294040,2022
3410,34076987,2021
3411,33692756,2021
3412,33620707,2022
3413,33468167,2021
3414,33277846,2021
3415,33237828,2021
3416,33060560,2021
3417,32951268,2021
3418,32888289,2021
3419,32729377,2021
3420,32505823,2021
3421,32473243,2021
3422,32402537,2021
3423,32366676,2021
3424,32176034,2020
3425,32102357,2020
3426,32073999,2021
3427,31884830,2020
3428,31605468,2020
3429,31021172,2020
3430,30949866,2021
3431,30476706,2019
3432,36852928,2023
3433,36777859,2023
3434,36308704,2022
3435,35987744,2023
3436,35958461,2022
3437,35898875,2022
3438,35422485,2022
3439,35243101,2022
3440,34760693,2021
3441,34567065,2021
3442,34518490,2022
3443,34465330,2021
3444,34355069,2022
3445,33953608,2022
3446,33922968,2021
3447,33506105,2021
3448,33376373,2022
3449,33251045,2020
3450,33195225,2020
3451,32701835,2021
3452,32508877,2020
3453,32508012,2021
3454,31897103,2020
3455,31806989,2022
3456,36426578,2023
3457,31058973,2020
3458,30993113,2019
3459,31746531,2020
3460,35570481,2022
3461,31555385,2020
3462,34626953,2021
3463,35611986,2022
3464,30819205,2019
3465,36857620,2023
3466,36735415,2023
3467,36083239,2022
3468,35982888,2022
3469,35860182,2022
3470,35817771,2022
3471,35779530,2022
3472,35762276,2022
3473,35715331,2022
3474,35202022,2022
3475,34988777,2022
3476,34923910,2022
3477,34731384,2022
3478,34618022,2022
3479,34611143,2022
3480,34346032,2022
3481,34301223,2021
3482,33759638,2021
3483,33629796,2021
3484,33610945,2021
3485,33470475,2021
3486,33150795,2021
3487,31986893,2020
3488,31465725,2020
3489,31066476,2019
3490,30853598,2020
3491,30576245,2019
3492,36172578,2022
3493,36066383,2022
3494,35795047,2022
3495,35628259,2022
3496,34712662,2023
3497,34539857,2021
3498,33250684,2020
3499,33061633,2022
3500,32414769,2021
3501,32368197,2023
3502,32309369,2022
3503,31743302,2021
3504,31191492,2020
3505,30497054,2022
3506,36719980,2023
3507,35292840,2022
3508,35094987,2022
3509,34329193,2021
3510,33882027,2021
3511,33812413,2021
3512,33188501,2021
3513,32196581,2021
3514,31623628,2020
3515,30712191,2021
3516,35048271,2022
3517,34703649,2021
3518,33833130,2021
3519,32982419,2022
3520,32899377,2020
3521,32742452,2020
3522,30651771,2020
3523,31788071,2020
3524,32655815,2020
3525,34796409,2022
3526,34686662,2022
3527,34661273,2022
3528,36793374,2023
3529,33380810,2022
3530,33376537,2020
3531,30596096,2019
3532,31029062,2019
3533,36695612,2023
3534,35532070,2022
3535,33127387,2021
3536,31351582,2019
3537,34134765,2021
3538,36214718,2022
3539,30497428,2019
3540,34237654,2022
3541,32910981,2020
3542,31874343,2020
3543,35937778,2022
3544,36081236,2022
3545,36538546,2022
3546,36864077,2023
3547,36675221,2023
3548,35857905,2022
3549,35143426,2022
3550,35134991,2022
3551,34537058,2021
3552,34040057,2021
3553,33788053,2021
3554,33584638,2021
3555,33275232,2021
3556,33275223,2021
3557,33213115,2023
3558,33125611,2021
3559,32406388,2021
3560,32271413,2021
3561,32212290,2021
3562,32198911,2020
3563,32159312,2020
3564,31368060,2021
3565,31257511,2020
3566,31255253,2020
3567,31127907,2019
3568,30988067,2020
3569,30985693,2019
3570,30955437,2020
3571,30883936,2019
3572,30835718,2019
3573,30807603,2019
3574,30745169,2019
3575,30631060,2019
3576,30623908,2019
3577,30589041,2019
3578,30513279,2019
3579,36722424,2023
3580,35959113,2022
3581,34426107,2022
3582,34306405,2021
3583,33850568,2021
3584,33125088,2021
3585,32168859,2020
3586,32141587,2021
3587,36724195,2023
3588,36497115,2022
3589,36072900,2022
3590,35032287,2022
3591,34990753,2022
3592,34587164,2021
3593,34197720,2022
3594,33891159,2022
3595,33833618,2021
3596,33784391,2022
3597,32894240,2021
3598,32808649,2020
3599,32754277,2021
3600,32406197,2021
3601,32319789,2021
3602,31581940,2020
3603,31385464,2020
3604,31111446,2020
3605,31102419,2019
3606,30922869,2019
3607,30777929,2020
3608,30612066,2019
3609,36324503,2022
3610,36120583,2022
3611,36065413,2022
3612,35740344,2022
3613,35287147,2022
3614,34848984,2022
3615,33968135,2021
3616,32492882,2020
3617,32210807,2020
3618,31949657,2020
3619,30416360,2020
3620,34362313,2022
3621,33136092,2021
3622,34570349,2022
3623,34509164,2021
3624,34925506,2021
3625,34149892,2021
3626,32845084,2021
3627,33659243,2021
3628,35480884,2022
3629,35217024,2022
3630,31515600,2020
3631,34970350,2022
3632,33212990,2021
3633,35800619,2022
3634,31526292,2020
3635,30729664,2020
3636,33430468,2021
3637,34895052,2022
3638,35818274,2022
3639,30707968,2019
3640,35327987,2022
3641,31200481,2020
3642,34206912,2021
3643,36856518,2023
3644,36138344,2022
3645,35857780,2022
3646,35563410,2022
3647,35483451,2022
3648,35345380,2022
3649,35093591,2022
3650,34936736,2022
3651,34879814,2022
3652,34806417,2022
3653,34493187,2022
3654,34104955,2022
3655,34092821,2021
3656,33897064,2021
3657,33679688,2021
3658,33413548,2021
3659,33174006,2021
3660,32112986,2020
3661,31959200,2021
3662,31953889,2021
3663,31942011,2020
3664,31253120,2019
3665,30704473,2020
3666,30638284,2019
3667,35664973,2022
3668,35582197,2022
3669,34850865,2022
3670,34335801,2021
3671,33747226,2021
3672,33671744,2021
3673,33669374,2021
3674,33413595,2021
3675,33239888,2023
3676,33008044,2020
3677,32982800,2020
3678,32976959,2021
3679,32855688,2023
3680,32848854,2020
3681,31289540,2020
3682,30447248,2019
3683,35130628,2022
3684,34830203,2021
3685,34641696,2021
3686,34334630,2021
3687,34048164,2021
3688,33849101,2021
3689,33791919,2021
3690,33191714,2021
3691,33162801,2021
3692,32856377,2021
3693,32728892,2021
3694,32676506,2021
3695,32567955,2021
3696,32357145,2021
3697,31763673,2020
3698,31749176,2020
3699,31539861,2020
3700,31178968,2020
3701,30684280,2020
3702,36760866,2023
3703,36640325,2023
3704,36348379,2022
3705,35927251,2022
3706,35847592,2022
3707,35401675,2023
3708,35281863,2022
3709,35054494,2022
3710,34976024,2022
3711,34826094,2022
3712,33842337,2021
3713,33692839,2021
3714,33292252,2020
3715,32922083,2022
3716,32850439,2020
3717,32560275,2020
3718,32093169,2020
3719,31282806,2020
3720,30914946,2020
3721,30406061,2023
3722,31570108,2020
3723,30926713,2019
3724,31134483,2020
3725,36941992,2023
3726,36872450,2023
3727,36306007,2022
3728,34710223,2021
3729,36454178,2022
3730,35851561,2022
3731,36503407,2023
3732,34355036,2021
3733,32106598,2020
3734,31191602,2020
3735,36138476,2022
3736,32849946,2022
3737,33715208,2021
3738,32687224,2021
3739,36418345,2022
3740,35633539,2022
3741,35314361,2022
3742,34827608,2022
3743,33104396,2021
3744,32003827,2021
3745,31874245,2020
3746,31775542,2020
3747,31335671,2019
3748,31334580,2019
3749,31119161,2019
3750,31064890,2020
3751,30922710,2019
3752,30897084,2019
3753,30787377,2020
3754,36815970,2023
3755,36338741,2022
3756,35265764,2022
3757,34135670,2021
3758,33586613,2021
3759,32158234,2022
3760,35809314,2022
3761,35257270,2022
3762,34695034,2022
3763,34462890,2022
3764,33342146,2020
3765,32417880,2021
3766,32202735,2021
3767,32115655,2020
3768,31838454,2021
3769,35011745,2022
3770,33362968,2022
3771,31933962,2020
3772,31695606,2020
3773,30426560,2023
3774,32104287,2020
3775,30651891,2022
3776,32968458,2020
3777,33570434,2022
3778,31724324,2021
3779,34581942,2022
3780,31374052,2019
3781,33413674,2021
3782,31953701,2021
3783,34575957,2021
3784,32059163,2020
3785,30655742,2020
3786,31882882,2020
3787,33678324,2021
3788,34490028,2021
3789,32239390,2021
3790,36173547,2023
3791,35886938,2022
3792,36751747,2023
3793,36499299,2022
3794,36180558,2022
3795,36096386,2023
3796,35850243,2022
3797,35697826,2022
3798,35695486,2022
3799,35332852,2022
3800,35136075,2022
3801,35064698,2022
3802,35060363,2022
3803,34195933,2022
3804,33528317,2021
3805,33430952,2021
3806,33407852,2021
3807,33283704,2020
3808,33130085,2020
3809,33077307,2021
3810,32910145,2021
3811,32785981,2021
3812,32697386,2021
3813,32626959,2021
3814,32608537,2021
3815,32468257,2021
3816,32309886,2021
3817,32203665,2021
3818,32185824,2021
3819,31967348,2020
3820,31901156,2021
3821,31821602,2020
3822,31696556,2020
3823,31683458,2020
3824,31499051,2020
3825,31452281,2021
3826,31115097,2020
3827,30886169,2020
3828,30843663,2020
3829,30840268,2020
3830,30544973,2019
3831,30536969,2020
3832,35872885,2022
3833,35807118,2023
3834,35741194,2023
3835,35434480,2022
3836,35251967,2022
3837,34980181,2022
3838,34511938,2022
3839,33790607,2022
3840,33609602,2022
3841,32733020,2021
3842,31819644,2022
3843,31749873,2022
3844,31571904,2022
3845,31423214,2020
3846,31423109,2022
3847,30906434,2020
3848,32256212,2022
3849,36623674,2023
3850,36497052,2022
3851,36254252,2022
3852,36164970,2023
3853,35686126,2022
3854,35613088,2022
3855,34698812,2022
3856,34080437,2021
3857,33385494,2022
3858,33381550,2021
3859,32460303,2021
3860,32371926,2021
3861,32321346,2021
3862,35673634,2022
3863,34421982,2021
3864,33363573,2020
3865,32914565,2022
3866,36499552,2022
3867,36462557,2023
3868,36322706,2023
3869,35729178,2022
3870,35588895,2022
3871,35524480,2022
3872,35366907,2022
3873,34954656,2022
3874,34922539,2022
3875,34837453,2022
3876,34714963,2022
3877,34709978,2022
3878,34708891,2022
3879,34664835,2021
3880,34522168,2022
3881,34204705,2021
3882,34003899,2021
3883,33980826,2021
3884,33934544,2021
3885,33866949,2022
3886,33456570,2021
3887,33370717,2021
3888,33284463,2021
3889,33040804,2021
3890,33038923,2021
3891,32973329,2021
3892,32614237,2021
3893,32595646,2021
3894,32504357,2021
3895,32484698,2020
3896,32122654,2020
3897,31894257,2020
3898,31764100,2020
3899,31698596,2020
3900,31652924,2020
3901,31646555,2020
3902,31527306,2020
3903,31357021,2019
3904,31231396,2020
3905,31188886,2020
3906,31081075,2020
3907,30926524,2020
3908,30809682,2020
3909,30777616,2019
3910,30463275,2019
3911,36700300,2023
3912,36635928,2023
3913,36508789,2023
3914,36109098,2023
3915,35900445,2022
3916,35719399,2022
3917,35592680,2022
